tweetURL,tweetID,date,tweetContent,userLocation,isUserVerified,replyCount,retweetCount,likeCount,quoteCount,tweetLanguage,sourceLabel,coordinates,place,emotion,score
https://twitter.com/RobertsonJohn88/status/1460375469858066440,1460375469858066440,2021-11-15T22:33:39+00:00,"@PAstynome 2of4/
...terms that partnerships must be in line with Communism &amp; China's laws &amp; human rights values.

As far as areas of focus for these partnerships:
*China is already ahead of the EU &amp;the world in terms of digital transition,clean energy transition &amp; transport. infrastructure.",Vancouver Island ,False,1,0,0,0,en,Twitter Web App,,,neutral,0.6194281578063965
https://twitter.com/mjonesjpllc/status/1459080569518804992,1459080569518804992,2021-11-12T08:48:10+00:00,Deloitte: High Oil Prices Will Fund Energy Transition https://t.co/FNti0xMkKW,"Houston, TX",False,0,0,0,0,en,Twitter Web App,,,neutral,0.5881073474884033
https://twitter.com/TheMobrou/status/1454850866536665089,1454850866536665089,2021-10-31T16:40:51+00:00,Reading: The Renewable Energy Transition in Africa https://t.co/neoEQ8RU3n by @IRENA,"London, England",False,0,0,0,0,en,Twitter Web App,,,joy,0.440917044878006
https://twitter.com/pv_reynolds/status/1454607462233899014,1454607462233899014,2021-10-31T00:33:38+00:00,"@ChrisKeall Michael Liebrich’s analysis of H2 is most convincing I’ve seen. Absolutely has a role in energy transition, but not so much in transport: https://t.co/EmdOXz6u5t","Tāmaki Makaurau, Aotearoa",False,0,0,0,0,en,Twitter for iPad,,,surprise,0.3155662715435028
https://twitter.com/estherclimate/status/1460314266561564677,1460314266561564677,2021-11-15T18:30:27+00:00,Looking for inspiring ideas on how to integrate youth voices in clean energy transition? here is what the Global Commission on People-Centered Clean Energy Transitions recommends. @YAGClimate listed among others https://t.co/BDPbT3OA2t,"New York, NY",True,0,0,3,0,en,Twitter Web App,,,fear,0.6005314588546753
https://twitter.com/gemskipper/status/1456406327295561728,1456406327295561728,2021-11-04T23:41:41+00:00,US-UK Strategic Energy Dialogue launch: partnering to accelerate global clean energy transition at COP26 https://t.co/PBtUo99OJK,,False,0,0,0,0,en,Twitter for iPhone,,,neutral,0.5361953377723694
https://twitter.com/EnergyCouncil_/status/1452984032971603975,1452984032971603975,2021-10-26T13:02:43+00:00,"Our final early bird rates are expiring this week for #WECA2021!

Don't miss your chance to reconnect in person with the world’s leading energy investors and management teams in London, November 29 -30.

Save £500 today👉https://t.co/FRk9wr3wc1

#EnergyCouncil #energytransition https://t.co/QS5w3QLSqI",London,False,0,0,0,0,en,Twitter Web App,,,fear,0.854220986366272
https://twitter.com/KufferPit/status/1457605070690951172,1457605070690951172,2021-11-08T07:05:04+00:00,"Renewable energy is growing too slow to stop climate change says study.

https://t.co/4IxcILIlfK

#energiewende #energytransition #CO2 #CO2neutrality https://t.co/qZGMUvo7gf","Echternach, Luxembourg",False,0,1,1,0,en,Buffer,,,fear,0.7318567633628845
https://twitter.com/Eco_Promos/status/1453938885197647873,1453938885197647873,2021-10-29T04:16:57+00:00,#ClimateCrisis #ClimateAction #GOP #EnergyTransition https://t.co/4dDx7ryZ6q,"Nashville, Tennessee",False,0,0,1,0,und,Twitter Web App,,,fear,0.9790706634521484
https://twitter.com/MBCTVODISHA/status/1458447900946714636,1458447900946714636,2021-11-10T14:54:10+00:00,"#USA joins the International Solar Alliance, #ISA as a member country. 

It becomes the 101st country to sign the framework agreement of the ISA to catalyze global energy transition through a solar-led approach. https://t.co/79Vi9zBG6g","Bhubaneshwar, India",False,0,0,2,0,en,Twitter Web App,,,fear,0.9052025675773621
https://twitter.com/ArcadisUK/status/1456216171859034112,1456216171859034112,2021-11-04T11:06:05+00:00,"Today’s #COP26🌍 theme is Energy. Our new #EnergyTransition research report 'Supercharging Net Zero' investigates how the global energy sector would need to transition to limit global warming to 1.5 degrees by 2050. Check it out: https://t.co/uhA4VxFulj 
#TogetherForOurPlanet https://t.co/7Cdl6oJJXo",United Kingdom,False,0,1,4,0,en,Twitter Web App,,,fear,0.8616760969161987
https://twitter.com/gulf_intel/status/1458392673723760648,1458392673723760648,2021-11-10T11:14:43+00:00,"𝗗𝗮𝗶𝗹𝘆 𝗕𝘂𝗹𝗹𝗲𝘁𝗶𝗻: Energy Transition Dialogues 
𝗖𝗟𝗜𝗖𝗞 𝗛𝗘𝗥𝗘 ▶ https://t.co/nYlQcRI6tQ

#Energytransition #hydrogen #climatechange #renewableenergy #ArtificialIntelligence #COP26 @TotalEnergies @ENGIEgroup @priyadarshy @Halliburton https://t.co/Wegm2YiZLK","Dubai, United Arab Emirates",False,0,4,5,0,en,Twitter Web App,,,fear,0.8903197646141052
https://twitter.com/jcmonticelli/status/1455608769501712385,1455608769501712385,2021-11-02T18:52:29+00:00,"The private sector has a leading role to play in driving the energy transition. A balance must be struck between widening access to energy and building-in resilience. Digitalization, decarbonization, diversification and discovery are the strategies that can underpin this process. https://t.co/K2YxyPuWY3","Washington, DC",False,0,1,0,0,en,Twitter Web App,,,neutral,0.7402637600898743
https://twitter.com/moreiter/status/1455470719979171840,1455470719979171840,2021-11-02T09:43:55+00:00,Meltdown for Europe's energy transition: Stop the greenwashing of nuclear power and gas! Join us and sign the petition. https://t.co/iG1PD1tnmK,Österreich,False,0,0,0,0,en,Twitter Web App,,,fear,0.8037556409835815
https://twitter.com/AnneBland/status/1453362507263922179,1453362507263922179,2021-10-27T14:06:38+00:00,"Meltdown for Europe's energy transition: Stop the greenwashing of nuclear power and gas! Join us and sign the petition. 

#cleanenergy #climatechange https://t.co/nmBo7I0K31",UK,False,0,0,0,0,en,Twitter Web App,,,fear,0.9334973692893982
https://twitter.com/GreentownLabs/status/1460307061007343620,1460307061007343620,2021-11-15T18:01:49+00:00,"The #energytransition is here—and we’ll need everyone at the table and taking bold climate action to meet net-zero goals, our #GreentownHTX Keynote Speaker Bobby Tudor of @TPH_Co said at #ClimatetechSummit.

Read our recap and watch his address: https://t.co/AihcJVl4Wj https://t.co/mKCo2S9Fay","Somerville, MA + Houston, TX",True,0,0,3,0,en,Hootsuite Inc.,,,fear,0.8513782024383545
https://twitter.com/MNarroctt/status/1456302131732881416,1456302131732881416,2021-11-04T16:47:39+00:00,@simonahac if you want an energy transition ? Get a suntan and let the wind blow in your hair.,,False,0,0,0,0,en,Twitter for Android,,,neutral,0.4292391538619995
https://twitter.com/PuttruTech/status/1460636131716907013,1460636131716907013,2021-11-16T15:49:25+00:00,PUTTRU Calls for Decision on Energy Transition in Africa https://t.co/TCbLwLBspa via @thisdaylive,Nigeria,False,0,0,0,0,en,Twitter Web App,,,neutral,0.6139833927154541
https://twitter.com/luckyabeng/status/1456281654184448001,1456281654184448001,2021-11-04T15:26:17+00:00,"Energy transition: Developed countries MUST support developing countries aspirations and ambition @COP26 #COP26Glasgow  

#whathaschanged @theGEF

@CSDevNet1
@PACJA1 @theGCF 

#TogetherForOurPlanet #GCFGEFinAction https://t.co/QCS0IAUv5m",Federal Capital Territory,False,0,8,16,0,en,Twitter for Android,,,fear,0.8852840065956116
https://twitter.com/PITmounD/status/1457712217940447239,1457712217940447239,2021-11-08T14:10:50+00:00,"I’ve seen fetterman criticized for lack of clear policy priorities outside of weed legalization, but that alone is a huge point. he’s also pro-union, pro-immigration, pro-abortion, believes healthcare, housing etc. are fundamental human rights, supports clean energy transition.","wormtown, back of the worm",False,1,0,0,0,en,Twitter for iPhone,,,neutral,0.8340166807174683
https://twitter.com/IRENA/status/1454045347202822145,1454045347202822145,2021-10-29T11:20:00+00:00,"The @g20org &amp; @COP26 are upon us. World leaders must make the difficult choices in the interests of global security, prosperity &amp; #climate safety. 

Join @IRENA in urging them to #ChooseAction by building our climate response around the #EnergyTransition👉https://t.co/dvitda0CzO https://t.co/g3K7HpHCGm",Abu Dhabi ,True,1,8,16,1,en,Twitter Media Studio,,,fear,0.9649598002433777
https://twitter.com/ClimateSamurai/status/1457393023189278729,1457393023189278729,2021-11-07T17:02:28+00:00,"Reuters Events: Energy Transition APAC unites leaders and change makers from across the
public and private sectors to shed light on the defining issue of our time and tackle the energy
transition head on. Join 3,000+ attendees to deliver net-zero. Agenda: https://t.co/COD4xBrbzf","New Delhi, India",False,0,1,1,0,en,Twitter Web App,,,neutral,0.6402372717857361
https://twitter.com/cwdunlap/status/1454069571426476035,1454069571426476035,2021-10-29T12:56:15+00:00,#EnergyTransition realities https://t.co/RpuSeGBDVI,Left coast but not Left,False,0,0,0,0,en,Twitter for iPad,,,neutral,0.5800366997718811
https://twitter.com/bvfin216/status/1453906726202142728,1453906726202142728,2021-10-29T02:09:10+00:00,@barani_krishnan @chigrl What’s the frustration Barani bro! They are protecting their market and revenue given how congress is mauling O&amp;G producers. I rather pay $80-100 for oil than let these idiots in WH blow it to $300 by their poorly managed energy transition.,,False,1,0,0,0,en,Twitter for iPhone,,,anger,0.9877819418907166
https://twitter.com/EnergyandUtils/status/1453716451844497408,1453716451844497408,2021-10-28T13:33:05+00:00,Dubai seeks consultants for green hydrogen study https://t.co/KrWSdaVk9W #energy #utilities #power #renewables #renewableenergy #energytransition #powerprojects #energynews,Dubai,False,0,2,0,0,en,dlvr.it,,,fear,0.37442708015441895
https://twitter.com/wcarrillog/status/1456374845881602056,1456374845881602056,2021-11-04T21:36:36+00:00,@RepAshleyHinson @kayleighmcenany @GOPLeader @RSBNetwork Europe citizens now paying 500 1500% $ increase in gas due to hit the oil&amp;gas production by politicians and now in US. Energy transition needs to be driven by affordable cost of new tech to people and NO political increasing $$in everything,,False,0,0,0,0,en,Twitter for iPhone,,,fear,0.34178242087364197
https://twitter.com/EnergyvsClimate/status/1456263652760178698,1456263652760178698,2021-11-04T14:14:45+00:00,"From heat-wave deaths, to reduced ability to learn, to the effect on economic input, who will suffer the most from the heat impacts of #climatechange and what does it mean for the politics of the #energy transition? Find out on the next episode of @EnergyvsClimate w/@jeffgoodell","Alberta, Canada",False,1,4,5,1,en,Twitter Web App,,,fear,0.5985682010650635
https://twitter.com/ClimateHubYYC/status/1453889699123138560,1453889699123138560,2021-10-29T01:01:30+00:00,"Great to have John from @LabEnergy come on and talk #Mitigation, #EnergyTransition and #SystemicUpgrades for our #NetZeroYYC show last night. Let the collaboration begin! #yyc #yyccc https://t.co/acxsVt4zE0",Treaty 7 / Calgary,False,0,0,0,0,en,Twitter Web App,,,fear,0.9155908823013306
https://twitter.com/DoctorVive/status/1455503430403899396,1455503430403899396,2021-11-02T11:53:54+00:00,"@jgkoomey @parth_PIT @PonchoSoto6 I'm not even going to take up the ""coal employs people"" argument. It's obvious that the energy transition will involve creating new opportunities for employment, good lord.",New York City,False,1,1,3,0,en,Twitter for iPhone,,,joy,0.46667036414146423
https://twitter.com/gulf_intel/status/1453643554795008001,1453643554795008001,2021-10-28T08:43:25+00:00,"𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲 𝗦𝗼𝘂𝗻𝗱𝗶𝗻𝗴𝘀: Energy Transition Dialogues 

#oilandgas #hydrogen #sustainableenergy #netzero @uniper_energy @robinenergy @QamarEnergy https://t.co/iLfYcgAumx","Dubai, United Arab Emirates",False,0,3,5,0,en,Twitter Web App,,,fear,0.647916853427887
https://twitter.com/SolarHomeIRL/status/1454029561100918786,1454029561100918786,2021-10-29T10:17:16+00:00,"What a difference a day makes 😎☀

6,011 W from the home #solar PV at 11:15 🌍

#RenewableEnergy #Ireland #ClimateAction #EnergyTransition #24hoursofsun #solarpv #COP26 https://t.co/M3FDCCadY1","Wexford, Ireland",False,2,0,4,0,en,Twitter for Android,,,fear,0.9135458469390869
https://twitter.com/Worldwidewatch3/status/1454162986843590658,1454162986843590658,2021-10-29T19:07:27+00:00,"In the Energy Transition, there are only three possible paths:

1. Policy slows down to match technology.

2. Technology speeds up to match policy

3. Desperate fed-up voters force #1.  

We are clearly in the early innings of path #3

https://t.co/dTtdBcBbMK",,False,0,0,0,1,en,Twitter for iPhone,,,fear,0.8194841742515564
https://twitter.com/suitfang/status/1460467128516026372,1460467128516026372,2021-11-16T04:37:52+00:00,"1. introduce legislation to shape energy transition eg UK phasing out petrol cars by 2040
2. level playing field for public &amp; private cos. Private cos must also improve on sustainability efforts. Risk of public cos divesting assets to private ownership 3/9",kuala lumpur,False,1,0,0,0,en,Twitter for iPad,,,fear,0.9552391171455383
https://twitter.com/stevenahunt/status/1456258712184635393,1456258712184635393,2021-11-04T13:55:07+00:00,BEIS SoS Kwarteng this morning #COP26 plenary: “I’m pleased to announce today that the UK is committing £126m and £22m funding respectively to support a just and inclusive energy transition globally.”  #TransformingEnergyAccess @FCDOResearch #SDG7 https://t.co/n3iCcn5b6b,The Highlands,False,2,12,26,5,en,Twitter for iPhone,,,joy,0.6392703652381897
https://twitter.com/AdrianMorrow/status/1461034157358866432,1461034157358866432,2021-11-17T18:11:02+00:00,Trudeau says wealthy countries have an “essential responsibility to fund the energy transition in places around the world” so the global south avoids “the mistakes we made” in relying on fossil fuels,"Washington, D.C.",True,2,4,31,1,en,Twitter for iPhone,,,neutral,0.9224641919136047
https://twitter.com/biconnections/status/1458271027906195463,1458271027906195463,2021-11-10T03:11:21+00:00,"#artificialintelligence Is Critical Enabler Of The Energy Transition, Study Finds
The World Economic Forum has published a new study on how #artificialintelligence (#AI) can be used ..
https://t.co/tJyJdCIPNs

https://t.co/2bb6ddn3V4",Belgium,False,0,5,1,0,en,Twitter Web App,,,fear,0.5486301779747009
https://twitter.com/cellcube/status/1453380246892331009,1453380246892331009,2021-10-27T15:17:08+00:00,#CellCube shows how energy communities can share a redox flow #EnergyStorage system based on #vanadium technology. We are proud of participating in a trendsetting Austrian future program supporting the #energytransition. https://t.co/tj56e47QSV,Wiener Neudorf / Vienna,False,0,2,12,2,en,Twitter Web App,,,joy,0.46905243396759033
https://twitter.com/EnejInsights/status/1456681653661745155,1456681653661745155,2021-11-05T17:55:44+00:00,What does the energy transition mean for Nigeria? https://t.co/9U61aVuXcA,,False,0,0,0,0,en,Twitter for iPhone,,,neutral,0.7780538201332092
https://twitter.com/BritGeoSurvey/status/1456315440507019267,1456315440507019267,2021-11-04T17:40:32+00:00,"What role can hydrogen play in the energy transition?
Why are heat networks crucial in the adoption of geothermal energy?

Find out the answers to these questions and more in Chasing #Carbon, part of our #COP26 lecture series.

https://t.co/lphyInU6MP https://t.co/Fl3Sdv2m6t",Nottingham HQ,True,0,3,5,0,en,Hootsuite Inc.,,,fear,0.8499234318733215
https://twitter.com/MssZeeUsman/status/1455601437845688320,1455601437845688320,2021-11-02T18:23:21+00:00,"The Just Energy Transition Partnership was announced today to support South Africa’s transition from coal.

It’s a joint effort with France, Germany, UK, US &amp; the EU will mobilise an initial commitment of $8.5 billion for the first phase of financing 5/
 https://t.co/y68cVDjTcv",Washington D.C. | Dubai,False,1,0,2,0,en,Twitter for iPhone,,,neutral,0.48273685574531555
https://twitter.com/BEA_Energy/status/1454083691676831747,1454083691676831747,2021-10-29T13:52:22+00:00,"#energytransition #NuclearPower #Belgium: cher @DamienERNST1:je t'apprécie,mais = pas ok d'ainsi tronquer la réalité pour qqu'un de ton intelligence:-(
Damien Ernst sur la sortie du nucléaire en 2025: ""On est en train de sauter de l’avion, sans parachute"" https://t.co/DcY5Rypift","Brussels, Belgium",False,0,0,0,0,fr,Twitter Web App,,,fear,0.8755414485931396
https://twitter.com/EnergyImpact_/status/1460678248476471297,1460678248476471297,2021-11-16T18:36:47+00:00,#ICYMI @EnergyImpact_ closes over $1 billion in latest flagship fund #energytransition #climateinvesting #NetZero https://t.co/SprThvLSHF,"New York, NY",False,1,0,1,0,en,Twitter Web App,,,fear,0.8884499073028564
https://twitter.com/GelionEnergy/status/1457886206528659457,1457886206528659457,2021-11-09T01:42:12+00:00,"To make the #EnergyTransition to #renewables, safe, robust and scalable batteries will need to be everywhere.

@Energy_QLD is looking for #batteries to overcome the 'solar duck curve'... 

https://t.co/8IM5DcKFPn","Sydney, New South Wales",False,0,0,1,0,en,Twitter for iPhone,,,fear,0.9013017416000366
https://twitter.com/caterina_calo/status/1459117522154889216,1459117522154889216,2021-11-12T11:15:01+00:00,🌱🌎☀️#carbonfree #energytransition https://t.co/uXeivYfi7V,"Rome, Italy ",False,0,0,0,0,und,Twitter Web App,,,joy,0.4677630364894867
https://twitter.com/nbso_nantes/status/1458078853499392000,1458078853499392000,2021-11-09T14:27:43+00:00,"𝗕𝗶𝗼𝟯𝟲𝟬 𝗯𝗲𝘂𝗿𝘀: 𝗯𝗶𝗼𝗺𝗮𝘀𝘀𝗮 𝗲𝗻 𝗯𝗶𝗼-𝗲𝗻𝗲𝗿𝗴𝗶𝗲: 𝗱𝗲 𝗴𝘂𝗻𝘀𝘁𝗶𝗴𝗲 𝗙𝗿𝗮𝗻𝘀𝗲 𝗺𝗮𝗿𝗸𝘁𝗼𝗺𝘀𝘁𝗮𝗻𝗱𝗶𝗴𝗵𝗲𝗱𝗲𝗻

#biogas
#biomass
#bioenergy
#energytransition https://t.co/Dwgh8tWYop","Nantes, France",True,0,1,2,1,no,Twitter Web App,,,fear,0.4326198399066925
https://twitter.com/GasStrategies/status/1461035954605596674,1461035954605596674,2021-11-17T18:18:10+00:00,"Gas Matters Today is out now. Read our take on the major #naturalgas and #LNG industry headlines from around the world here:

https://t.co/ZUYSD912Es

#oilandgas #EnergyTransition #energynews #ONGT #methane 
#emissions #NordStream2 #carboncapture https://t.co/RvPheAbcAP","City of London, London",False,0,0,0,0,en,TweetDeck,,,fear,0.769832968711853
https://twitter.com/APO_source/status/1457609974021038086,1457609974021038086,2021-11-08T07:24:33+00:00,"Sahara group advocates measured transition in Africa’s upstream sector @africaoilweek #Africa #Energy #EnergyTransition #OilandGas #Upstream
Read more: https://t.co/4LxDQIW6kM",#AFRICA #MENA,True,0,1,0,0,en,Africa Newsroom,,,fear,0.8930890560150146
https://twitter.com/marianocejasr/status/1459485321272377350,1459485321272377350,2021-11-13T11:36:31+00:00,Energías limpias #energy #EnergyTransition #eólica 🇮🇨 https://t.co/gob5xQBV0S,"Santa Cruz de Tenerife, España",False,1,0,6,0,es,Twitter for iPhone,,,fear,0.5775343775749207
https://twitter.com/kelvinross68/status/1459099088478216204,1459099088478216204,2021-11-12T10:01:46+00:00,Two new use cases for energy sector #QuantumComputing: #gas leak detection and the development of #offshorewind - Read more... #energy #EnergyTransition  https://t.co/7cZfrtAnb9,,False,0,2,0,0,en,Twitter Web App,,,fear,0.9431381225585938
https://twitter.com/LuxResearch/status/1459554271675006977,1459554271675006977,2021-11-13T16:10:30+00:00,"@xcelenergy commits to fully decarbonizing its gas business by 2050! Learn more from expert analyst Jinze Dai, Ph.D.: https://t.co/t2RoxEWsyW #LuxTake #energytransition #hydrogen #innovation https://t.co/eyxZXluq9p","America, Asia Pacific, EMEA",False,0,0,0,0,en,HubSpot,,,fear,0.7102598547935486
https://twitter.com/GreekFire23/status/1458444684737617925,1458444684737617925,2021-11-10T14:41:24+00:00,BIDEN SAYS HAS ASKED WHITE HOUSE NATIONAL ECONOMIC COUNCIL TO PURSUE MEANS TO REDUCE ENERGY COSTS…..but but no more energy transition?,,False,2,2,15,1,en,Twitter for iPhone,,,neutral,0.501595139503479
https://twitter.com/FijiLum/status/1455177739388981251,1455177739388981251,2021-11-01T14:19:43+00:00,"Really proud of the @VictoryHill_LLP team for delivering value so soon after IPO. We set our targets, we exceeded them, and we want to grow more! #energytransition #vhgseo #victoryhill #esg #sustainableenergy #cop26 #climate #investing #global #unsdgs https://t.co/076RJCbny9",,False,0,2,4,0,en,Twitter for Android,,,fear,0.7779955863952637
https://twitter.com/DorganG/status/1459876583569870850,1459876583569870850,2021-11-14T13:31:15+00:00,"@imfnews via @centralbanks_ Soaring Metal Prices May Delay Energy Transition By  Lukas Boer,  Andrea Pescatori  ,  Martin Stuermer  and Nico Valckx
 中文, Español, Français, 日本語, Português, Русский
Clean energy needs may cause https://t.co/AqPIvwMdWJ",snbchf.com ,False,0,0,0,0,ca,Revive Social App,,,sadness,0.33599886298179626
https://twitter.com/Raptech_srl/status/1458386535678717953,1458386535678717953,2021-11-10T10:50:20+00:00,"""Harvesting energy with space solar panels could power the Earth 24/7"" via @CNET - #RenewableEnergy #EnergyTransition #solarenergy 
https://t.co/qP0JATZfpX",Italia,False,0,0,0,0,en,Buffer,,,fear,0.9030080437660217
https://twitter.com/feryans40672474/status/1460837082335612938,1460837082335612938,2021-11-17T05:07:56+00:00,"#Bumoon #ClimateActionNow #Crypto 
@UNDPClimate
 #Youth4Climate #BSCGems 
@BillGates
 
@Greenpeace
 #altcoin #Blockchain #EnergyTransition #Earth #ClimateAction #Investment #longterm #Indonesia #wastemanagement https://t.co/xvmoP8n5L6",,False,0,0,1,0,und,Twitter Web App,,,fear,0.9721586108207703
https://twitter.com/GigaWattGame/status/1459189877057204229,1459189877057204229,2021-11-12T16:02:31+00:00,@realmikefox we have the answer to 'what is a gigawatt'! We have developed a board game that lets you experience the energy transition and avoid a climate crisis. As avid fans of BttF we would we honored if you would voice over our kickstarter film #gigawattgame #BackToTheFuture,Amsterdam,False,0,0,0,0,en,Twitter Web App,,,fear,0.6234989166259766
https://twitter.com/MEnergyAssoc/status/1453450848995000327,1453450848995000327,2021-10-27T19:57:40+00:00,"The Nova Scotia government has introduced legislation that will enshrine in law 28 goals related to addressing climate change, including ending the use of coal to generate electricity 10 years earlier than scheduled
#EnergyTransition
https://t.co/FelYbhuHIS","Halifax, Nova Scotia",False,0,0,1,0,en,Twitter Web App,,,fear,0.5376151204109192
https://twitter.com/gulf_intel/status/1453676858478891010,1453676858478891010,2021-10-28T10:55:45+00:00,"𝗩𝗶𝗲𝘄𝘀 𝗬𝗼𝘂 𝗖𝗮𝗻 𝗨𝘀𝗲: Energy Transition Dialogues 
➡ https://t.co/5fZHWkLXcT

""Even the hydrogen industry is problematic because much of the production is grey hydrogen – produced from fossil fuels – with emissions left uncaptured.""  @nathan_wrench @CambConsultants https://t.co/f0UZQWpKvg","Dubai, United Arab Emirates",False,0,3,5,0,en,Twitter Web App,,,fear,0.6904090046882629
https://twitter.com/cajunsmike1/status/1455878062663426048,1455878062663426048,2021-11-03T12:42:33+00:00,@Rascalian1 @IngrahamAngle You have no idea who I am.   There will be an energy transition but it will be market based.,"lafayette, la",False,0,0,0,0,en,Twitter for iPhone,,,surprise,0.42581191658973694
https://twitter.com/catmarie1812/status/1455908695297175553,1455908695297175553,2021-11-03T14:44:17+00:00,"Rien à faire, les jours passent et la France toujours dans les 3 premiers du classement 
#COP26 #COP26Glasow #energytransition #nucleaire https://t.co/1wGfwsGrdW","Bordeaux, Aquitaine",False,1,0,4,0,fr,Twitter for Android,,,fear,0.849240243434906
https://twitter.com/ahmed_m_saeed/status/1458582429342437377,1458582429342437377,2021-11-10T23:48:44+00:00,"Grateful for the support of many, including Indonesian Finance Minister Sri Mulyani Indrawati @SecSonnySays @SecYellen @Helen_Whately @ADB_HQ President Masatsugu Asakawa for the #COP26 launch of the partnership to accelerate Southeast Asia’s clean energy transition. @KemenkeuRI",Republic of the Philippines,False,0,1,6,0,en,Twitter Web App,,,joy,0.3332315981388092
https://twitter.com/Lavorgnanomics/status/1454397746794930178,1454397746794930178,2021-10-30T10:40:18+00:00,“High prices are here to stay…[as] the energy transition is changing the rules of engagement.” https://t.co/AhGfvQdnKi,New York City,False,0,2,5,0,en,Twitter for iPhone,,,neutral,0.9176592826843262
https://twitter.com/TizianoSchiappa/status/1455098963720351744,1455098963720351744,2021-11-01T09:06:42+00:00,"#EDPR has secured a PPA to sell the clean energy produced by the 209 MWac Monte Verde solar power plant in BR. This co-invest 50%-50% with #EDPBrasil, is expected to enter in operation in 2024. More: https://t.co/6J98b4z4EU #EDPChangingTomorrowNow #EnergyTransition",Rome,False,0,0,0,0,en,Powered by Sprinklr,,,fear,0.6078428626060486
